"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"23.11.2020","6.078,0","6.122,0","6.216,0","6.060,0","5,62K","-0,85%"
"20.11.2020","6.130,0","6.160,0","6.194,0","6.116,0","3,62K","-0,78%"
"19.11.2020","6.178,0","6.180,0","6.230,0","6.154,0","2,41K","-0,39%"
"18.11.2020","6.202,0","6.230,0","6.268,0","6.200,0","2,26K","-0,67%"
"17.11.2020","6.244,0","6.220,0","6.260,0","6.172,0","2,54K","0,64%"
"16.11.2020","6.204,0","6.218,0","6.286,0","6.170,0","3,88K","0,06%"
"13.11.2020","6.200,0","6.174,0","6.228,0","6.152,0","8,12K","0,16%"
"12.11.2020","6.190,0","6.250,0","6.306,0","6.150,0","4,90K","-0,06%"
"11.11.2020","6.194,0","6.164,0","6.274,0","6.160,0","2,84K","0,55%"
"10.11.2020","6.160,0","6.270,0","6.318,0","6.150,0","6,42K","-0,90%"
"09.11.2020","6.216,0","6.972,0","6.972,0","6.210,0","7,40K","-2,08%"
"06.11.2020","6.348,0","6.394,0","6.460,0","6.310,0","3,70K","-0,13%"
"05.11.2020","6.356,0","6.418,0","6.488,0","6.322,0","3,29K","-0,94%"
"03.11.2020","6.416,0","6.398,0","6.508,0","6.372,0","2,05K","-0,74%"
"02.11.2020","6.464,0","6.356,0","6.526,0","6.200,0","10,23K","1,60%"
"30.10.2020","6.362,0","6.280,0","6.380,0","6.202,0","12,88K","0,57%"
"29.10.2020","6.326,0","6.186,0","6.344,0","6.186,0","10,24K","1,70%"
"28.10.2020","6.220,0","6.150,0","6.232,0","6.012,0","10,99K","1,27%"
"27.10.2020","6.142,0","6.122,0","6.146,0","6.032,0","11,95K","0,20%"
"26.10.2020","6.130,0","6.016,0","6.156,0","5.990,0","9,82K","2,34%"
"23.10.2020","5.990,0","6.096,0","6.110,0","5.990,0","3,03K","-1,80%"
"22.10.2020","6.100,0","6.100,0","6.104,0","6.042,0","3,43K","0,26%"
"21.10.2020","6.084,0","6.152,0","6.152,0","6.066,0","2,61K","-1,07%"
"20.10.2020","6.150,0","6.178,0","6.244,0","6.150,0","1,57K","-0,16%"
"19.10.2020","6.160,0","6.158,0","6.200,0","6.136,0","1,61K","0,03%"
